RUID,UID,Census,Set,SubSet,PlotCode,Plot,Tra,Qua,Crit,Sample,Tag,Species,PosX,PosY,Sup,Rep,FrutPerBranch,NumbBranch,AvrgSeeds,CAR,RecrYr,DeadYr,ExcYr,RincYr,Height,CovD1,CovD2,DBH01,DBH02,DBH03,DBH04,DBH05,DBH06,DBH07,DBH08,DBH09,DBH10,DBH11,DBH12,DBH13,DBH14,DBH15,DBH16,DBH17,DBH18,DBH19,DBH20,DBH21,DBH22,DBH23,DBH24,DBH25,DBH26,DBH27,DBH28,DBH29,DBH30,minDBH,maxDBH,Basal.cm2/plot,Basal.m2/ha,Cob.m2/plot,Cob.m2/ha,Dens.ha,Rec.ha,Mu.ha,Stems,Observaciones anuales,Historial de objeto,
22923413,229234,2013,SecCan,NA,SC13,ESS,4,3,C,400,205,Mimosa acantholoba,3.46,10.9,,,,,,,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22925813,229258,2013,SecCan,NA,SC13,ESS,4,3,C,400,208,Mimosa acantholoba,3.65,11.47,,,,,,,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22926513,229265,2013,SecCan,NA,SC13,ESS,4,3,C,400,338,Mimosa acantholoba,2.86,11.94,,,,,,,2005,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22928913,229289,2013,SecCan,NA,SC13,ESS,4,3,C,400,220,Mimosa acantholoba,0.36,12.57,,,,,,,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22929613,229296,2013,SecCan,NA,SC13,ESS,4,3,C,200,841,Mimosa acantholoba,4.07,12.69,1,,,,,,,,2010,2012,3.1,2.5,1.9,0,4,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,138936935105,0.069468468,37306412761,1865320638069,50,0,0,3,aplastada,,
22931913,229319,2013,SecCan,NA,SC13,ESS,4,3,C,400,211,Mimosa acantholoba,4.33,13.8,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22932613,229326,2013,SecCan,NA,SC13,ESS,4,3,C,400,842,Mimosa acantholoba,4.68,14.42,1,,,,,,,,,,5.85,2.2,3.3,9.4,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,9.4,922999921625,0.23074998,57019906663,1425497666566,25,0,0,2,,,
22934013,229340,2013,SecCan,NA,SC13,ESS,4,3,C,400,215,Mimosa acantholoba,2.88,14.53,,,,,,,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22935713,229357,2013,SecCan,NA,SC13,ESS,4,3,C,400,214,Mimosa acantholoba,3.92,14.82,,,,,,,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22938813,229388,2013,SecCan,NA,SC13,ESS,4,3,C,400,218,Mimosa acantholoba,0.31,14.91,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22939513,229395,2013,SecCan,NA,SC13,ESS,4,3,C,400,845,Lysiloma divaricatum,1.35,14.97,1,,,,,,,,,,6.1,3.1,4.7,6.5,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,8.6,912711205684,0.228177801,114432512407,2860812810175,25,0,0,2,,,
22941813,229418,2013,SecCan,NA,SC13,ESS,4,4,A,400,846,Mimosa acantholoba,2.9,15.05,1,,,,,,,,,,5.96,1.7,4.8,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,1539380400259,0.3848451,64088490133,1602212253331,25,0,0,3,rama más alta caída,,
22944913,229449,2013,SecCan,NA,SC13,ESS,4,4,A,400,849,Mimosa acantholoba,4.57,16.31,,,,,,,,2016,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,No alcanza el dap,,
22945613,229456,2013,SecCan,NA,SC13,ESS,4,4,A,400,850,Lysiloma divaricatum,2.33,19.92,1,,,,,,,,,,6.4,6.1,5.7,8.6,6,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,13.7,2337737633353,0.584434408,273082941413,6827073535332,25,0,0,3,d 3 con liana,,
22554013,225540,2013,SecCan,NA,SC12,FID,1,1,B,200,J81,Mimosa acantholoba,1.06,0.25,1,,,,,,2013,2014,,,4.97,2.23,0.59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,125663706144,0.062831853,10333483636,516674181791,50,50,0,1,,,
22553313,225533,2013,SecCan,NA,SC12,FID,1,1,B,200,125,Mimosa acantholoba,0.37,0.27,1,,,,,,2011,2016,,,4.65,2.3,2.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.5,159043128088,0.079521564,45160394395,2258019719768,50,0,0,1,,,
22552613,225526,2013,SecCan,NA,SC12,FID,1,1,B,400,124,Mimosa acantholoba,4.85,0.55,1,,,,,,2005,2016,,,5.2,3.5,2.6,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,196349540849,0.049087385,71471232869,1786780821729,25,0,0,2,DAP 1 se cortó,,
22551913,225519,2013,SecCan,NA,SC12,FID,1,1,B,400,123,Mimosa acantholoba,2.95,1.3,1,,,,,,2006,2016,,,5.9,3.2,2.5,8,5,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,8,851057449857,0.212764363,62831853072,1570796326795,25,0,0,3,,,
22550213,225502,2013,SecCan,NA,SC12,FID,1,1,B,400,E168,Mimosa acantholoba,3.77,1.72,,,,,,,2008,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,macheteado,,
22549613,225496,2013,SecCan,NA,SC12,FID,1,1,B,200,26,Mimosa acantholoba,0.3,1.9,1,,,,,,,2014,,,3.9,2.8,2.7,4.5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4.5,159043128088,0.079521564,59376101153,2968805057642,50,0,0,6,,,
22548913,225489,2013,SecCan,NA,SC12,FID,1,1,B,200,E167,Mimosa acantholoba,2.48,2.46,1,,,,,,2008,2014,,,4.91,1.94,1.74,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,96211275016,0.048105638,26511900404,1325595020182,50,0,0,1,sin hojas,,
22547213,225472,2013,SecCan,NA,SC12,FID,1,1,B,400,122,Mimosa acantholoba,2,2.6,1,,,,,,2007,,,,5.92,2.76,1.78,0,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.9,273397100679,0.068349275,38585040971,964626024285,25,0,0,2,,,
22546513,225465,2013,SecCan,NA,SC12,FID,1,1,B,400,121,Mimosa acantholoba,4.48,2.83,1,,,,,,2008,,,,6.14,2.4,2.09,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,5.7,255175863288,0.063793966,39395571876,9848892969,25,0,0,1,,,
22545813,225458,2013,SecCan,NA,SC12,FID,1,1,B,400,25,Mimosa acantholoba,2.8,2.99,,,,,,,,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22544113,225441,2013,SecCan,NA,SC12,FID,1,1,B,400,258,Mimosa acantholoba,2.3,3.4,,,,,,,2006,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,
22543413,225434,2013,SecCan,NA,SC12,FID,1,1,B,200,120,Mimosa acantholoba,0.5,4.05,1,,,,,,2005,,,,4.53,2.2,3.1,0,4.7,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.7,318714574707,0.159357287,53564154744,2678207737185,50,0,0,3,,,
22542713,225427,2013,SecCan,NA,SC12,FID,1,1,B,200,119,Mimosa acantholoba,4.81,4.16,1,,,,,,2008,,,,4.74,1.45,1.44,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.1,75476763502,0.037738382,16399113652,819955682587,50,0,0,1,,,
22541013,225410,2013,SecCan,NA,SC12,FID,1,1,B,400,118,Mimosa acantholoba,4.9,4.32,1,,,,,,2006,2016,,,6.44,2.22,2.86,8.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,8.5,616537558267,0.15413439,4986650019,1246662504761,25,0,0,2,,,
22540313,225403,2013,SecCan,NA,SC12,FID,1,1,B,400,117,Mimosa acantholoba,3.77,4.64,1,,,,,,2008,2016,,,6.17,1.97,1.8,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,5.5,237582944428,0.059395736,27850218874,696255471852,25,0,0,1,,,
22539713,225397,2013,SecCan,NA,SC12,FID,1,1,B,200,116,Mimosa acantholoba,0.34,4.65,1,,,,,,2006,,,,6.53,2.27,2.17,4.9,4.4,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,4.9,442414785442,0.221207393,38687928131,193439640654,50,0,0,3,,,
22538013,225380,2013,SecCan,NA,SC12,FID,1,2,A,400,115,Mimosa acantholoba,0.42,8.1,1,,,,,,2008,,,,5.86,2.93,2.25,5.6,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,6.5,578131588077,0.144532897,51777373922,1294434348049,25,0,0,2,dap 2 está descarapelado,,
22537313,225373,2013,SecCan,NA,SC12,FID,1,3,C,400,189,Mimosa acantholoba,1.96,10,,,,,,,2004,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22536613,225366,2013,SecCan,NA,SC12,FID,1,3,C,400,10,Mimosa acantholoba,1.94,10.08,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22535913,225359,2013,SecCan,NA,SC12,FID,1,3,C,400,187,Mimosa acantholoba,2,10.08,,,,,,,2004,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22534213,225342,2013,SecCan,NA,SC12,FID,1,3,C,400,114,Mimosa acantholoba,2.03,10.08,1,,,,,,,,,,6.73,4.53,4.94,4.8,3.3,8.8,8.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,8.8,1455578416224,0.363894604,175757971801,4393949295035,25,0,0,6,,,
22533513,225335,2013,SecCan,NA,SC12,FID,1,3,C,400,235,Mimosa acantholoba,1.9,10.1,,,,,,,2005,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22532813,225328,2013,SecCan,NA,SC12,FID,1,3,C,400,234,Mimosa acantholoba,2.92,10.4,,,,,,,2005,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22531113,225311,2013,SecCan,NA,SC12,FID,1,3,C,400,8,Mimosa acantholoba,0.04,10.9,,,,,,,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22527413,225274,2013,SecCan,NA,SC12,FID,1,3,C,400,278,Mimosa acantholoba,4.2,12.5,,,,,,,2007,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22526713,225267,2013,SecCan,NA,SC12,FID,1,3,C,400,185,Mimosa acantholoba,2.2,12.85,,,,,,,2004,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22519913,225199,2013,SecCan,NA,SC12,FID,1,4,A,400,106,Mimosa acantholoba,3.24,15.88,1,,,,,,,,,,6.15,5.4,1.5,9.4,5.3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9.4,1110945702126,0.277736426,63617251235,159043128088,25,0,0,3,Medir al 1.3,,
22518213,225182,2013,SecCan,NA,SC12,FID,1,4,A,400,105,Mimosa acantholoba,1.2,16.1,1,,,,,,2004,,,,7.05,3.9,4.1,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,9.5,708821842466,0.177205461,125585166327,3139629158181,25,0,0,1,tronco roto a la altura del DAP,,
22517513,225175,2013,SecCan,NA,SC12,FID,1,4,A,400,104,Mimosa acantholoba,1.16,16.3,1,,,,,,2009,,,,7.15,4.8,6.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,636172512352,0.159043128,233734493427,5843362335677,25,0,0,1,,,
22516813,225168,2013,SecCan,NA,SC12,FID,1,4,A,400,103,Mimosa acantholoba,3.4,17.8,1,,,,,,2013,,,,6.34,2.1,1.86,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,5.2,212371663383,0.053092916,30677652262,766941306558,25,25,0,1,,,
22515113,225151,2013,SecCan,NA,SC12,FID,1,4,A,400,102,Mimosa acantholoba,4.01,18.9,1,,,,,,2008,2016,,,4.65,2.9,4.8,5.7,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,5.7,510351726576,0.127587932,109327424345,2733185608623,25,0,0,2,,,
22513713,225137,2013,SecCan,NA,SC12,FID,1,4,A,400,100,Mimosa acantholoba,4.99,19.38,1,,,,,,2005,,,,6.25,4.57,2.6,8.2,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,8.2,1018268718845,0.25456718,93321009775,2333025244372,25,0,0,2,,,
22594613,225946,2013,SecCan,NA,SC12,FID,2,1,A,400,E169,Mimosa acantholoba,4.14,3.77,,,,,,,2008,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,
22593913,225939,2013,SecCan,NA,SC12,FID,2,1,A,400,191,Mimosa acantholoba,0.08,4.26,,,,,,,2004,2011,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22592213,225922,2013,SecCan,NA,SC12,FID,2,2,C,400,152,Mimosa acantholoba,0.3,5.01,1,,,,,,,,,,7.32,5.07,3.53,15.3,10.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15.3,2639723227179,0.659930807,140563494701,3514087367535,25,0,0,3,DAP 2 medido con liana. Restar liana cuando sepamos cuanto midió en campo (2015),,
22589213,225892,2013,SecCan,NA,SC12,FID,2,2,C,400,71,Mimosa acantholoba,4.2,6,,,,,,,,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22588513,225885,2013,SecCan,NA,SC12,FID,2,2,C,400,150,Mimosa acantholoba,4.9,6.45,1,,,,,,,,,,6.45,4.1,2.5,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,352565235549,0.088141309,80503311748,2012582793706,25,0,0,1,,,
22584713,225847,2013,SecCan,NA,SC12,FID,2,2,C,400,147,Mimosa acantholoba,4.98,6.9,1,,,,,,,,,,6.65,2.75,3.1,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,6,282743338823,0.070685835,6695519343,1673879835741,25,0,0,6,,,
22582313,225823,2013,SecCan,NA,SC12,FID,2,1,A,400,G7,Mimosa acantholoba,1.48,2.27,1,,,,,,2009,2016,,,5.51,1.05,0.8,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,5.3,220618344098,0.055154586,0.659734457,164933614313,25,0,0,1,,,
22581613,225816,2013,SecCan,NA,SC12,FID,2,2,C,400,68,Mimosa acantholoba,3.4,7.3,,,,,,,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22579313,225793,2013,SecCan,NA,SC12,FID,2,2,C,400,78,Mimosa acantholoba,3.07,7.55,,,,,,,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22577913,225779,2013,SecCan,NA,SC12,FID,2,2,C,400,143,Mimosa acantholoba,2.95,8.3,,,,,,,,2013,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,
22573113,225731,2013,SecCan,NA,SC12,FID,2,2,C,400,65,Mimosa acantholoba,4.5,9.57,,,,,,,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22571713,225717,2013,SecCan,NA,SC12,FID,2,2,C,400,75,Mimosa acantholoba,0.37,9.68,,,,,,,,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22570013,225700,2013,SecCan,NA,SC12,FID,2,2,C,400,138,Mimosa acantholoba,4.61,9.7,1,,,,,,2012,,,,6.3,3.7,2.7,8,3.7,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,806525373993,0.201631344,78461276523,1961531913085,25,0,0,4,No vista antes averiguar si está adentro e intrapolar datos si es así,,
22569413,225694,2013,SecCan,NA,SC12,FID,2,3,A,400,136,Mimosa acantholoba,3.1,10.9,1,,,,,,2006,2016,,,7,5,2.9,7,8.6,8.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8.6,1481025316719,0.370256329,113882733693,2847068342316,25,0,0,4,d3 son 2 daps juntos,,
22568713,225687,2013,SecCan,NA,SC12,FID,2,3,A,400,135,Mimosa acantholoba,3.17,12.7,1,,,,,,2004,2016,,,4.3,1.93,2.88,7.3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7.3,701282020098,0.175320505,43655571514,1091389287857,25,0,0,2,,,
22567013,225670,2013,SecCan,NA,SC12,FID,2,3,A,400,134,Mimosa acantholoba,2.23,13.55,1,,,,,,2005,2016,,,5.65,3.6,3.4,8.6,5.7,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,8.6,1109453445615,0.277363361,961327352,2403318379996,25,0,0,3,,,
22566313,225663,2013,SecCan,NA,SC12,FID,2,3,A,400,J77,Mimosa acantholoba,0.16,14.83,1,,,,,,2013,2016,,,6.19,1.78,1.36,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,6.5,331830724035,0.082957681,1901291874,475322968488,25,25,0,1,Con rebrotes,,
22565613,225656,2013,SecCan,NA,SC12,FID,2,3,A,400,137,Mimosa acantholoba,0,11,1,,,,,,2008,2016,,,5.95,1.9,1.84,7.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.6,453645979178,0.113411495,27457519792,686437994809,25,0,0,2,Decìa U113,,
22564913,225649,2013,SecCan,NA,SC12,FID,2,4,B,400,56,Mimosa acantholoba,4.25,15.05,,,,,,,,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22560113,225601,2013,SecCan,NA,SC12,FID,2,4,B,200,130,Mimosa acantholoba,2.75,16.52,1,,,,,,2009,2016,2015,,6.72,1.48,2.73,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.6,166190251375,0.083095126,31733227394,1586661369696,50,0,0,1,,,
22559513,225595,2013,SecCan,NA,SC12,FID,2,4,B,400,129,Mimosa acantholoba,2.4,18.2,1,,,,,,,,,,5.25,3.74,1.26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,384845100065,0.096211275,37011103052,925277576299,25,0,0,1,,,
22557113,225571,2013,SecCan,NA,SC12,FID,2,4,B,400,127,Mimosa acantholoba,3.7,18.7,1,,,,,,,,2016,,5.15,2.7,2.2,5.5,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.5,433932485277,0.108483121,46652650906,1166316272645,25,0,0,4,D1 y d2 con liana,,
22555713,225557,2013,SecCan,NA,SC12,FID,2,4,B,400,54,Mimosa acantholoba,2.75,19.85,,,,,,,,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22643113,226431,2013,SecCan,NA,SC12,FID,3,1,A,400,215,Mimosa acantholoba,3.15,3.48,1,,,,,,2004,2014,,,5.2,6.5,2.9,10,0,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,1127517603373,0.281879401,1480475538,370118884501,25,0,0,3,,,
22642413,226424,2013,SecCan,NA,SC12,FID,3,1,A,400,117,Mimosa acantholoba,3.7,3.75,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22641713,226417,2013,SecCan,NA,SC12,FID,3,2,B,400,110,Mimosa acantholoba,2.35,5.33,,,,,,,,2010,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,Termitas,,
22638713,226387,2013,SecCan,NA,SC12,FID,3,2,B,400,108,Mimosa acantholoba,3.6,5.95,,,,,,,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22637013,226370,2013,SecCan,NA,SC12,FID,3,2,B,400,186,Mimosa acantholoba,2.33,6.05,1,,,,,,,,,,5.82,4.62,4.59,0,6.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,95787160008,0.2394679,166549963734,4163749093343,25,0,0,3,Termitas,,
22635613,226356,2013,SecCan,NA,SC12,FID,3,2,B,400,183,Mimosa acantholoba,4.8,6.9,1,,,,,,,,,,6.1,3.3,3.6,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,8.4,554176944093,0.138544236,93305301812,233263254529,25,0,0,1,,,
22633213,226332,2013,SecCan,NA,SC12,FID,3,2,B,400,104,Mimosa acantholoba,1.18,7.4,,,,,,,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22632513,226325,2013,SecCan,NA,SC12,FID,3,2,B,400,181,Mimosa acantholoba,2.86,7.42,1,,,,,,,2016,,,5.46,1.72,2.62,6.9,5.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6.9,586299728976,0.146574932,35393182835,884829570884,25,0,0,3,Termitas. Confusión en campo de individuos (105. 106. N89. R48) esperar censo 2015 para corregirlo,,
22631813,226318,2013,SecCan,NA,SC12,FID,3,2,B,400,179,Mimosa acantholoba,0.2,7.85,1,,,,,,,2016,,,5.4,2.5,2.3,0,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.3,220618344098,0.055154586,45160394395,1129009859884,25,0,0,2,,,
22630113,226301,2013,SecCan,NA,SC12,FID,3,2,B,200,180,Mimosa acantholoba,4.5,8,1,,,,,,,,,,4.1,2.5,4.1,2.7,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,3.4,1480475538,0.074023777,80503311748,4025165587412,50,0,0,2,sólo 2 daps. Aguas con daps árboles cruzados. Confusión en campo de individuos (105. 106. N89. R48) esperar censo 2015 para corregirlo,,
22629513,226295,2013,SecCan,NA,SC12,FID,3,2,B,400,R48,Mimosa acantholoba,5,8,,,,,,,2012,2013,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,Confusión en campo de individuos (105. 106. N89. R48) esperar censo 2015 para corregirlo,,
22628813,226288,2013,SecCan,NA,SC12,FID,3,2,B,400,178,Mimosa acantholoba,0.37,8.25,1,,,,,,,2016,,,4.85,1.6,2.5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,282743338823,0.070685835,31415926536,785398163397,25,0,0,1,d1 medir sin liana,,
22627113,226271,2013,SecCan,NA,SC12,FID,3,2,B,400,49,Mimosa acantholoba,2.33,8.65,,,,,,,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22626413,226264,2013,SecCan,NA,SC12,FID,3,2,B,400,177,Mimosa acantholoba,0.74,8.8,1,,,,,,,,,,6.64,3.05,2.62,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,9.9,769768739946,0.192442185,62761167237,1569029180927,25,0,0,1,,,
22625713,226257,2013,SecCan,NA,SC12,FID,3,2,B,400,50,Mimosa acantholoba,1.3,9,,,,,,,,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
22624013,226240,2013,SecCan,NA,SC12,FID,3,2,B,400,176,Mimosa acantholoba,0.6,9.75,1,,,,,,,2016,,,6.1,2.4,2.5,0,0,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6.5,331830724035,0.082957681,47123889804,1178097245096,25,0,0,3,,,
22623313,226233,2013,SecCan,NA,SC12,FID,3,2,B,400,R50,Mimosa acantholoba,1.8,9.8,1,,,,,,,2015,,,5.1,2.01,1.86,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,282743338823,0.070685835,29362895737,734072393419,25,0,0,2, Era 47,,
22620213,226202,2013,SecCan,NA,SC12,FID,3,3,A,400,174,Mimosa acantholoba,0.13,11.65,1,,,,,,2013,2016,,,6.5,2.47,3.07,7.1,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,9.5,1104741056635,0.276185264,59555957332,1488898933307,25,25,0,2,,,
22618913,226189,2013,SecCan,NA,SC12,FID,3,3,A,400,173,Mimosa acantholoba,3.87,12.2,1,,,,,,2006,,,,4.7,3.6,4.8,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,9.4,693977817178,0.173494454,135716802635,3392920065877,25,0,0,1,d1 pintado abajo porque está abiertísimo al 1.3. No es que haya crecido muchísimo. es que se rompió,,
22617213,226172,2013,SecCan,NA,SC12,FID,3,3,A,400,46,Mimosa acantholoba,4,13.3,,,,,,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,termitas casi muerto lianillas,,
22616513,226165,2013,SecCan,NA,SC12,FID,3,3,A,400,170,Mimosa acantholoba,1.5,14.1,1,,,,,,2005,,,,5.7,3.85,4.46,7.3,5.5,5.4,6.5,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,7.4,1647058488461,0.411764622,134860718637,3371517965924,25,0,0,5,termitas. D3 rajado arriba. D5 con lianas,,
22614113,226141,2013,SecCan,NA,SC12,FID,3,4,C,400,166,Mimosa acantholoba,3,15.1,1,,,,,,,,,,5.61,4.6,3.5,6.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6.2,30190705401,0.075476764,126449104307,3161227607675,25,0,0,2,,,
22609713,226097,2013,SecCan,NA,SC12,FID,3,4,C,400,165,Mimosa acantholoba,2.76,15.7,1,,,,,,,2016,,,6.42,9.82,2.77,8.7,7.8,4.7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,8.7,1245798566781,0.311449642,213639296018,534098240046,25,0,0,6,dap 1 con liana,,
22601113,226011,2013,SecCan,NA,SC12,FID,3,4,C,400,158,Mimosa acantholoba,1,18.2,1,,,,,,,,,,6.25,4.5,3.18,9.8,8.7,5.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9.8,1553046328302,0.388261582,112390477182,2809761929554,25,0,0,4,DAP 1 con liana restarle esperar censo 2015,,
22720913,227209,2013,SecCan,NA,SC12,FID,4,1,A,400,218,Mimosa acantholoba,3.88,2.3,1,,,,,,,,,,5.6,3.3,5.2,5.9,0,9.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9.8,1027693496806,0.256923374,134774324839,3369358120975,25,0,0,4,,,
22718613,227186,2013,SecCan,NA,SC12,FID,4,1,A,400,216,Mimosa acantholoba,1,3.3,1,,,,,,2008,,,,5.9,3.1,2.85,6.1,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,6.1,538547520642,0.13463688,69389927736,1734748193404,25,0,0,2,m,,
